baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
evm.model.Herato0101.1	1617.615853664	-0.583571004529784	0.171438705610161	-3.40396296421406	0.000664157578362216	0.00426747859537054
evm.model.Herato0101.10	0	NA	NA	NA	NA	NA
evm.model.Herato0101.100	0.585838697924843	-1.18827512677067	1.09963995665298	-1.08060380998474	0.279873387034022	0.455685117898543
evm.model.Herato0101.101	1668.27690682873	1.31648924245418	0.310493990084715	4.23998300931683	2.23536705861241e-05	0.000240786297742583
evm.model.Herato0101.102	462.244372865499	-0.202352263371437	0.302094159866536	-0.66983176192759	0.502965043678346	0.662190713139935
evm.model.Herato0101.103	284.663027724826	-0.0701458036874199	0.181855865443238	-0.385721975568142	0.699702585828345	0.813328167466319
evm.model.Herato0101.104	0.10613519626154	-0.471689104739937	2.98170298740731	-0.158194530686669	0.874303513368733	NA
evm.model.Herato0101.104.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.104.2	0	NA	NA	NA	NA	NA
evm.model.Herato0101.105	0.187389988142327	0.47072100112641	2.268074808545	0.207542096650853	0.835586519912143	NA
evm.model.Herato0101.105.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.106	0	NA	NA	NA	NA	NA
evm.model.Herato0101.107	0	NA	NA	NA	NA	NA
evm.model.Herato0101.108	0	NA	NA	NA	NA	NA
evm.model.Herato0101.109	0	NA	NA	NA	NA	NA
evm.model.Herato0101.110	0.0133378742503306	0.361025671826028	2.98303514986302	0.121026288222788	0.903670213247604	NA
evm.model.Herato0101.111	6.9590035775223	-4.78496713749623	1.06016992139112	-4.51339642914749	6.37976115745363e-06	8.36350575886563e-05
evm.model.Herato0101.112	22.3101637732559	-4.51229253980403	1.04080140863615	-4.33540202997696	1.4549396391288e-05	0.000167551170375695
evm.model.Herato0101.113	0	NA	NA	NA	NA	NA
evm.model.Herato0101.114	0.0261643105294398	0.361025671826028	2.98303514986302	0.121026288222787	0.903670213247604	NA
evm.model.Herato0101.114.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.115	589.405250253595	-1.15962892852465	0.538235395784016	-2.15450142745719	0.0312008701471811	0.0931201227588551
evm.model.Herato0101.116	1.23586210450097	-1.05184750687361	1.19102240250063	-0.8831467020815	0.377157013916258	0.552468387241739
evm.model.Herato0101.117	42.1983077444622	1.09645088011587	0.389464980715073	2.81527463163118	0.00487355662285862	0.0221027881303014
evm.model.Herato0101.118	0.0199729667884707	0.361025671826028	2.98303514986302	0.121026288222788	0.903670213247604	NA
evm.model.Herato0101.119	16.7503813064399	-1.12873751299743	0.453502703447229	-2.48893226968111	0.0128127372298676	0.0471754833755683
evm.model.Herato0101.119.1	0.488998648885521	1.21172190590264	1.56336810020689	0.775071402405031	0.438297468877757	0.608571305707964
evm.model.Herato0101.11_evm.model.Herato0101.13_evm.model.Herato0101.13.1	583.114666233699	1.66638934547636	0.369034938245305	4.51553273898601	6.31577878491465e-06	8.29005623380107e-05
evm.model.Herato0101.12	0.0585188608617303	0.399600571007858	2.98303514986302	0.133957714519793	0.893436011909184	NA
evm.model.Herato0101.120	11.5047789967753	1.0417714703899	0.569102766479645	1.83055070498793	0.067167632017122	0.164866005860209
evm.model.Herato0101.121	418.699975084423	0.695966869117707	0.391224166114325	1.77894652068689	0.0752485301535859	0.179542166039531
evm.model.Herato0101.122	122.231901361786	-0.46075831800177	0.320820540141129	-1.43618709013794	0.150949111546673	0.297896542423675
evm.model.Herato0101.123	1.20245274033502	1.20963824966377	1.17983046041236	1.02526446828725	0.30523841643056	0.481780217482856
evm.model.Herato0101.124	1.88991474668777	0.0838036919240082	0.8525403399057	0.0982987994835267	0.921695031439856	0.956373362082615
evm.model.Herato0101.124.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.124.2	10.7088730307083	0.789223354121967	0.337667121379515	2.33728220531999	0.0194245151862311	0.0648230218606791
evm.model.Herato0101.125	16.6440168265216	0.207897896825484	1.12494860795421	0.184806572811854	0.85338075230666	0.914534882913569
evm.model.Herato0101.126	0	NA	NA	NA	NA	NA
evm.model.Herato0101.127	0	NA	NA	NA	NA	NA
evm.model.Herato0101.127.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.128	1.52410247382246	-3.4275473769427	2.00989033028738	-1.70534049808211	0.0881309386788878	0.201160894198723
evm.model.Herato0101.129	0	NA	NA	NA	NA	NA
evm.model.Herato0101.129.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.130	0	NA	NA	NA	NA	NA
evm.model.Herato0101.130.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.130.2	0	NA	NA	NA	NA	NA
evm.model.Herato0101.131	0	NA	NA	NA	NA	NA
evm.model.Herato0101.131.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.132	58.4763600740568	-1.30409236368871	0.791824538214007	-1.64694613611009	0.0995691177166315	0.219621025363542
evm.model.Herato0101.133	401.243634519505	0.927464261364455	0.155972501062178	5.94633191779571	2.74217832092687e-09	9.78732276051365e-08
evm.model.Herato0101.134	269.326514451911	0.531777712364864	0.139494199131159	3.8121851351314	0.000137743639911535	0.00112505032535895
evm.model.Herato0101.135	0.0115120709077184	0.361025671826028	2.98303514986302	0.121026288222788	0.903670213247604	NA
evm.model.Herato0101.135.1	0.617051198894339	0.0183240526875048	0.852317771843838	0.0214990855439561	0.982847532925518	0.990929378751064
evm.model.Herato0101.135.2	101.396515349105	0.0673003403484319	0.238815654048014	0.281808747490653	0.778090163147081	0.868507623467803
evm.model.Herato0101.136	0.621158340382035	0.82116452545522	0.815970128635822	1.00636591541419	0.31423958330112	0.490914614688022
evm.model.Herato0101.136.1	0	NA	NA	NA	NA	NA
evm.model.Herato0101.137	49.5846413868893	-0.14452204990207	0.69936370249233	-0.206647913506285	0.836284838242018	0.904829728731806
evm.model.Herato0101.138	0	NA	NA	NA	NA	NA
evm.model.Herato0101.139	15.3620540781531	-0.879214139035087	0.73604498682945	-1.19451141542631	0.232277978020004	0.402193235907041
evm.model.Herato0101.14	6.43639417955946	4.92607692668167	0.968583648728439	5.08585596416855	3.65971725517389e-07	6.9474632483465e-06
evm.model.Herato0101.140	0	NA	NA	NA	NA	NA
evm.model.Herato0101.141	0	NA	NA	NA	NA	NA
evm.model.Herato0101.142	0.981238874928884	-0.347998682606164	0.825364038363324	-0.421630536867388	0.673294713487391	0.793085201075774
evm.model.Herato0101.143	4.22697678638135	0.372953960719447	0.700705983384542	0.53225456833979	0.594549693536849	0.736789168375867
evm.model.Herato0101.144	0.0713979881593756	0.661905408628448	2.98303514986302	0.221889912580763	0.824399583400771	NA
evm.model.Herato0101.145	0.123733028848253	0.000756766104312149	1.989319335072	0.000380414592554473	0.999696473077218	NA
evm.model.Herato0101.146	0.376227818345333	0.7986163910517	2.41198999937293	0.331102695806917	0.740566915421523	NA
evm.model.Herato0101.147	0.0115120709077184	0.361025671826028	2.98303514986302	0.121026288222788	0.903670213247604	NA
evm.model.Herato0101.148	0	NA	NA	NA	NA	NA
evm.model.Herato0101.149	0.0115120709077184	0.361025671826028	2.98303514986302	0.121026288222788	0.903670213247604	NA
evm.model.Herato0101.15	365.788569530952	-0.167417889301269	0.156331294716269	-1.07091730804841	0.284206612757465	0.459652594375901
evm.model.Herato0101.150	0.0275199865092195	0.661905408628448	2.98303514986302	0.221889912580763	0.824399583400771	NA
evm.model.Herato0101.151	723.243129688332	-1.22073460245721	0.436190608092059	-2.7986265174228	0.00513204598731553	0.0229554434677264
evm.model.Herato0101.152	0.319342401131474	0.0518936840582663	2.25826865770043	0.0229794111879979	0.981666696104675	NA
evm.model.Herato0101.152.1	19.1134779370262	0.0368727634002612	0.405316582482591	0.0909727482019439	0.927514245029285	0.960389082836186
evm.model.Herato0101.153	124.240418217025	-0.877163619169726	0.312473245074602	-2.80716391881905	0.00499798020105075	0.0224715054595992
evm.model.Herato0101.154	1453.16053760622	-0.00559583767636239	0.168824788808624	-0.0331458295659751	0.973558296101716	0.986142925646038
evm.model.Herato0101.155	0	NA	NA	NA	NA	NA
evm.model.Herato0101.155.1	0.0562178690455387	0.530752989818153	2.98303514986302	0.177923813550278	0.858782808722313	NA
evm.model.Herato0101.155.2	6.26361248739969	0.692845315803659	0.469060115735715	1.47709279164983	0.139650765535707	0.28129885551085
