pan	0	1441
pan	1494	1496
pan	1507	1515
pan	1574	1578
pan	3295	6394
pan	6477	6481
pan	6490	6494
pan	6547	6552
pan	6584	6586
pan	6661	6668
pan	6839	6946
pan	6981	6985
pan	7023	7026
pan	7038	7053
pan	7120	7127
pan	7139	7149
pan	7313	7318
pan	7361	7374
pan	7393	7395
pan	7501	7503
pan	7767	7773
pan	7819	8349
pan	8385	8387
pan	8415	8419
pan	8659	8794
pan	8799	8801
pan	9486	9945
pan	10003	10005
pan	10011	10019
pan	10055	10061
pan	10408	11154
pan	11760	11829
pan	11881	11884
pan	12135	12138
pan	12175	12180
pan	12356	12388
pan	12450	12461
pan	12605	12607
pan	12624	12626
pan	12650	12655
pan	12950	13001
pan	13053	13058
pan	13374	13529
pan	13561	13565
pan	13632	13635
pan	15806	16056
pan	16120	16126
pan	16215	16218
pan	16373	16377
pan	16510	16514
pan	16715	16718
pan	16772	16819
pan	16951	16983
pan	17075	17079
pan	17107	17114
pan	17585	17645
pan	17876	18157
pan	18642	18669
pan	21265	21278
pan	21429	21445
pan	21573	21579
pan	21764	21801
pan	21899	21901
pan	21915	21917
pan	22168	22218
pan	22445	22448
pan	22573	22580
pan	22613	22615
pan	22632	22636
pan	24773	28018
pan	28118	28198
pan	28551	29180
pan	29253	29260
pan	29322	29324
pan	29361	29363
pan	30342	31057
pan	31066	31068
pan	31114	31118
pan	31426	31520
pan	31531	31533
pan	31565	31567
pan	31584	31592
pan	32064	32462
pan	32511	32525
pan	32533	32540
pan	32575	32578
pan	32688	32694
pan	32710	32718
pan	35012	35932
pan	35977	35979
pan	36057	36059
pan	36330	36478
pan	36514	36517
pan	36603	36632
pan	36639	36641
pan	36704	36710
pan	36727	36732
pan	36817	36822
pan	37139	37215
pan	37297	37299
pan	38472	38622
pan	39580	40585
pan	40632	40636
pan	41013	41017
pan	41153	41237
pan	41273	41275
pan	41315	41408
pan	41637	41686
pan	41705	41707
pan	41740	41743
pan	41753	41755
pan	41788	41794
pan	41801	41805
pan	42103	42249
pan	42644	42748
pan	42778	42784
pan	42799	42801
pan	60839	60855
pan	60903	60905
pan	60938	60943
pan	62920	63424
pan	63570	63585
pan	64892	65133
pan	65866	66957
pan	66967	66969
pan	66996	66998
pan	67078	67127
pan	67133	67135
pan	67532	67535
pan	67563	67565
pan	67603	67606
pan	67911	68207
pan	68319	68358
pan	68382	68386
pan	68693	68695
pan	68702	68708
pan	68749	68755
pan	68828	68838
pan	69394	72356
pan	72812	72932
pan	73073	73078
pan	73139	73141
pan	73570	73896
pan	73919	73921
pan	73940	73945
pan	74016	74018
pan	74045	74055
pan	74407	74587
pan	74779	74781
pan	74789	74793
pan	74875	74877
pan	76312	76517
pan	76543	76548
pan	76934	76963
pan	76996	76998
pan	77017	77021
pan	77080	77085
pan	77108	77113
pan	77130	77132
pan	77398	77516
pan	77571	77574
pan	77982	78139
pan	78147	78150
pan	79333	79938
pan	79953	79956
pan	80006	80010
pan	80017	80030
pan	80034	80036
pan	82412	83981
pan	84011	84013
pan	84054	84058
pan	84067	84069
pan	84300	84302
pan	84385	84387
pan	84422	84429
pan	84491	84498
pan	84743	84749
pan	84795	84797
pan	84835	84841
pan	84969	84971
pan	84973	84975
pan	84985	84988
pan	85125	85130
pan	85147	85149
pan	85194	85200
pan	85270	85280
pan	85534	85539
pan	85579	85587
pan	85728	85730
pan	85762	85764
pan	85803	85805
pan	85890	85893
pan	85913	85915
pan	85959	85962
pan	85997	86001
pan	86051	86053
pan	86417	86419
pan	86552	86553
pan	86665	86671
pan	86748	86750
pan	86794	86803
pan	86860	86868
pan	86970	86972
pan	87056	87061
pan	87128	87130
pan	87205	87210
pan	87645	87817
pan	87916	87931
pan	87976	87988
pan	88042	88044
pan	88352	88355
pan	88370	88375
pan	88391	88394
pan	88608	88612
pan	88808	90580
pan	90795	90799
pan	91121	91300
pan	98189	98563
pan	98602	98606
pan	98612	98618
pan	98623	98625
pan	98644	98655
pan	98699	98701
pan	98720	98726
pan	98744	98749
pan	98774	98777
pan	99311	99390
pan	99397	99399
pan	99410	99412
pan	99535	99540
pan	99624	99677
pan	99721	99727
pan	99746	99748
pan	100428	101627
pan	102186	103374
pan	103514	104106
pan	104178	104180
pan	104453	105021
pan	105045	105049
pan	105262	105386
pan	105609	105683
pan	108600	108739
pan	108774	108779
pan	108900	108969
pan	109121	109188
pan	109290	109292
pan	109545	110260
pan	110308	110392
pan	110465	110473
pan	110714	110754
pan	110869	110879
pan	110895	110897
pan	111184	111186
pan	111538	111592
pan	111857	111863
pan	111918	111920
pan	112804	112833
pan	112843	112845
pan	112880	112882
pan	112949	112951
pan	113056	113059
pan	113131	113136
pan	113366	113370
pan	113464	113468
pan	113527	113541
pan	114363	114365
pan	114720	116511
pan	116619	116621
pan	116722	116726
pan	116784	116788
pan	116836	116838
pan	116929	118602
pan	118626	118629
pan	118641	118649
pan	118749	118753
pan	118890	118896
pan	118900	118902
pan	119287	119357
pan	119398	119400
